comment_id,comment_url,commenter_id,commenter_url,commenter_name,commenter_meta,comment_text,comment_time,comment_image,comment_reactors,comment_reactions,comment_reaction_count,replies
2523579521156735,https://facebook.com/2523579521156735,100068304093023,https://facebook.com/Asphalt9Legends?eav=AfbF8PFk7OZyoaxXj5fvplzqqrmc6A1t4TYEiGyP6u2I5Jo2oAxGp0JLnX658cMmzek&fref=nf&rc=p&refid=52&__tn__=%7ER&paipv=0,Asphalt 9: Legends,Tác giả,"Read more here: https://
gmlft.co/
A9-WildfireLore-
SNS",,https://gmlft.co/A9-WildfireLore-SNS?fbclid=IwAR2FHYF6x_EAxlUY99yT9pdJdctVjL9-pQH04mL1Evl-mGHu_6oYo3_svl4,"[{'name': 'Коля Тищенко', 'link': 'https://facebook.com/profile.php?id=100007473180273&eav=AfacgP7pUMCWpxULvkfHhw9KjVGWng1M68bIOJKUhg1CBwRHkV4hSeAlB7kWy4CUQuk&fref=pb&paipv=0', 'type': 'like'}]",{'like': 1},1.0,"[{'comment_id': '391139869921882', 'comment_url': 'https://facebook.com/391139869921882', 'commenter_id': '100046878602546', 'commenter_url': 'https://facebook.com/profile.php?id=100046878602546&eav=AfYZ6G9q1yn4XS5cTlodExZrOGbfWArNLIFkUzM3SNHGhSsVTobHsotQmjTkkdshU6A&fref=nf&rc=p&__tn__=R&paipv=0', 'commenter_name': 'Sơn Vũ', 'commenter_meta': 'Fan cứng', 'comment_text': 'Asphalt 9: Legends is this mean next month will have Drive Syndicate?', 'comment_time': None, 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}, {'comment_id': '1094164984915883', 'comment_url': 'https://facebook.com/1094164984915883', 'commenter_id': '100029609633467', 'commenter_url': 'https://facebook.com/sudharsan.n.10?eav=AfZXgd92gTS4LcpMldFGO1jHBpJsXQXgiUoN96n8fyYKcJLeW8RklbmrMoKcjdh8LI0&fref=nf&rc=p&__tn__=R&paipv=0', 'commenter_name': 'Sudharsan N', 'commenter_meta': 'Fan cứng', 'comment_text': 'Asphalt 9: Legends What about Subaru cars?', 'comment_time': None, 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}, {'comment_id': '3165563057081660', 'comment_url': 'https://facebook.com/3165563057081660', 'commenter_id': '100002202887483', 'commenter_url': 'https://facebook.com/chris.simms.1234?eav=AfZ8gqUMcO1BoNRzeCBUUJpC8v-sJEsf7d14fpCgEBnBIN36RiCz-hCsTHz144cyMeA&fref=nf&rc=p&__tn__=R&paipv=0', 'commenter_name': 'Chris Simms', 'commenter_meta': None, 'comment_text': ""How could you ever catch cheaters it's not like they're obvious about it right!"", 'comment_time': None, 'comment_image': 'https://scontent.fhan5-1.fna.fbcdn.net/v/t39.30808-6/405518506_6762784617138234_9037881798431931204_n.jpg?stp=cp0_dst-jpg_e15_q65_s206x206&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&efg=eyJpIjoidCJ9&_nc_ohc=ghPPi35D9GMAX-weciD&_nc_ht=scontent.fhan5-1.fna&oh=00_AfA1du7AI4WlERx_kFvph8HyNEOVhqfcQJr14rcRR-At0w&oe=656BBCDB', 'comment_reactors': [{'name': 'Fatah Brn', 'link': 'https://facebook.com/profile.php?id=100077346438684&eav=AfbS9MqY8h2e1A0QgDUADhRCRnhe-ywTAp7_E21oilr6J1kEABwJMBOLdctNlGQDIkc&fref=pb&paipv=0', 'type': 'like'}, {'name': 'El Gadumaliev', 'link': 'https://facebook.com/elnur.gadymaliev?eav=Afb40hDt4_wYc-iNgUCFWTyD2Tm_XxpZ9u7rYsjK05Dr6kdk5CE-A14MhFTq-DaBy3A&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Ronaldo Halilim', 'link': 'https://facebook.com/ronaldo.halilim?eav=AfatNOSfVnR_9ecUELQ7Hg_XTYN7FYwjkVRRKC3mckA_qWOEcK857VJ4B3STAOJlRwE&fref=pb&paipv=0', 'type': 'like'}], 'comment_reactions': {'like': 3}, 'comment_reaction_count': 3}, {'comment_id': '898464675032675', 'comment_url': 'https://facebook.com/898464675032675', 'commenter_id': '100000159742055', 'commenter_url': 'https://facebook.com/nicolas.moranoneto?eav=AfbtH7ZEYyYXHwYo5FUN4IFVaGByDxyz1rTEVhe5tFzTfhAuGCmvuyUNRFpt_cjIZNI&fref=nf&rc=p&__tn__=R&paipv=0', 'commenter_name': 'Nicolas Morano Neto', 'commenter_meta': None, 'comment_text': 'Asphalt 9: Legends put the game on Facebook so you can talk to people in chat about the game, or put the download link, because there are viruses on Google, the links are all raked, better not to risk downloading the game. Put it on Facebook and I play, I used to play #1 on Google Play in 2012, I beat the game twice, I did well on the 5 screens I had', 'comment_time': None, 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}, {'comment_id': '1817443282039020', 'comment_url': 'https://facebook.com/1817443282039020', 'commenter_id': '100000159742055', 'commenter_url': 'https://facebook.com/nicolas.moranoneto?eav=AfbtH7ZEYyYXHwYo5FUN4IFVaGByDxyz1rTEVhe5tFzTfhAuGCmvuyUNRFpt_cjIZNI&fref=nf&rc=p&__tn__=R&paipv=0', 'commenter_name': 'Nicolas Morano Neto', 'commenter_meta': None, 'comment_text': 'Asphalt 9: Legends To download on Google Play, the computer must have the Google Play requirements, anyway, here in Brazil it is necessary to spend almost 1,000 thousand reais or 2 thousand reais to have the computer with the Google Play requirements, on the cell phone, just access and download, another tip is to have rankings from the country of the group of friends and the planet, the games are only legal when there are scores, prizes, disputes, and online.', 'comment_time': None, 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}, {'comment_id': '872752461094683', 'comment_url': 'https://facebook.com/872752461094683', 'commenter_id': '100069659856495', 'commenter_url': 'https://facebook.com/profile.php?id=100069659856495&eav=AfaoYmp1oSCtc288pyxhOXM60dtocKt0BcZn4zMqTMyNJYHfZStNB9-YEKFKIqdSg7k&fref=nf&rc=p&__tn__=R&paipv=0', 'commenter_name': 'Levent Aksu', 'commenter_meta': None, 'comment_text': 'Asphalt 9: Legends we need Chevrolet Corvette ZR1 for/in A9L Carreer Event, long time no car hunt event of ZR1. ...', 'comment_time': None, 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}]"
1452606881963975,https://facebook.com/1452606881963975,100010610289522,https://facebook.com/michael.ventura.7146?eav=AfY-Z-xPetiAMk_nqKsNNjEakAAKeNd-5QGWTjRtt5Nz-2eq7lLkp2FXtfyGJ_SP8mA&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Michael Ventura,,There will be a possibility to have Asphalt 9 on PS5 in the future?,,https://scontent.fhan5-1.fna.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AfBwaYI1dgAFGqlxBUjKeme1rlLNcOP8pu_E22fWgHRWQQ&oe=658D6639&_nc_sid=7da55a,"[{'name': 'Ryan Duria', 'link': 'https://facebook.com/ryan.duria?eav=AfYrwiNMst6k1KRuTlsF8qsFkt0ULaTywVUK5f1G7CMJVTV-ClY0Eq6rMGjcIi48B2w&fref=pb&paipv=0', 'type': 'like'}]",{'like': 1},1.0,[]
862928282174788,https://facebook.com/862928282174788,1559172964,https://facebook.com/St.CrowCharvelkilla?eav=Afa_DO39mq1jYkrVPH0y2XLuFsYl_ZMB33h0Jn_lG9swqixs-dG6A6PMae649AIAl5k&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Jeremy Bustamante,,Cant do it. Just quit playing this game,,,[],,,"[{'comment_id': '1007543000336454', 'comment_url': 'https://facebook.com/1007543000336454', 'commenter_id': '100091759552513', 'commenter_url': 'https://facebook.com/profile.php?id=100091759552513&eav=AfZviyJq54TIkXsrhrn5u43xmht0ehkHZGth4cyAa4nR3mNp-8brONggguTJfsHeBRA&fref=nf&rc=p&__tn__=R&paipv=0', 'commenter_name': 'Mary Smith', 'commenter_meta': None, 'comment_text': 'Jeremy Bustamante hello how are you doing', 'comment_time': None, 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}]"
1697340274007016,https://facebook.com/1697340274007016,100002067421803,https://facebook.com/adeputra1886?eav=AfZCL8UHOEJw_9IQWSY7TkHT_hsaHQ8Djq5On6Ediqtafa541WVvsp6HHk6eQIcAQ3o&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Ade Putra,,Done. Next events pls!,,,[],,,"[{'comment_id': '305013379027042', 'comment_url': 'https://facebook.com/305013379027042', 'commenter_id': '100091759552513', 'commenter_url': 'https://facebook.com/profile.php?id=100091759552513&eav=AfYT1Y5iCkhW1sWPC-Ab3Osfm4Xby8icUa6pGCKAGh8tZQZhr5ZzYfWJ-NVx7niCkiE&fref=nf&rc=p&__tn__=R&paipv=0', 'commenter_name': 'Mary Smith', 'commenter_meta': None, 'comment_text': 'Ade Putra hello how are you doing', 'comment_time': None, 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}, {'comment_id': '1501958473980662', 'comment_url': 'https://facebook.com/1501958473980662', 'commenter_id': '100002067421803', 'commenter_url': 'https://facebook.com/adeputra1886?eav=AfYwee9plCs5YoCYW3DCijrFScR_w8aII9eZyUsSShYV0qF3wLUT9IIkdRKFgQ7Zdls&fref=nf&rc=p&__tn__=R&paipv=0', 'commenter_name': 'Ade Putra', 'commenter_meta': None, 'comment_text': 'Mary Smith breakfast', 'comment_time': None, 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}]"
317933677843469,https://facebook.com/317933677843469,100079508614540,https://facebook.com/profile.php?id=100079508614540&eav=Afb2stlIniPFWG8kkaT7PAX5pgj80oqX0PKofw7dDHrbZxNZbxEFL8ufX03PcYxwo88&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Huy Huỳnh,Fan cứng,❤️,,,[],,,[]
1012739773172845,https://facebook.com/1012739773172845,100046878602546,https://facebook.com/profile.php?id=100046878602546&eav=AfZ8fysDTJ5DWA17rtlmGcdfeoS6yM6omQglfcyLjZGSJVk4J8v3IibqQ3mm7wS4Zi8&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Sơn Vũ,Fan cứng,Lizard looking good,,,[],,,[]
882091436599105,https://facebook.com/882091436599105,100029668003783,https://facebook.com/ahzur.zunigaaguilar.71?eav=AfZ2cwBniSER8LK7_shTrvvGVzTup8K-UruaukvXIAgY6obGyHtAkykoK2DeKijF5Zg&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Ahzur Zuñiga Aguilar,Fan cứng,Evento d m,,,[],,,[]
397535915931060,https://facebook.com/397535915931060,100092417520045,https://facebook.com/profile.php?id=100092417520045&eav=AfawX1ibKBtmI7EaMKdA-Bke2jcVdHZD8SqySgII6Z04nu0Rk92WS6IF84CmIwGxzdU&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Tomek Gąska,,Im new here. I started playing Asphalt 9: Legends a few day ago.,,https://scontent.fhan5-9.fna.fbcdn.net/v/t39.30808-6/403633888_250252724731977_8894607986149994755_n.jpg?stp=cp0_dst-jpg_e15_q65_s180x540&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&efg=eyJpIjoidCJ9&_nc_ohc=YCriHgKIo5YAX9wbMC6&_nc_ht=scontent.fhan5-9.fna&oh=00_AfASwUF35WmUkNlzJMbUhXyvPQF9FazAFxsESBN0QWHBqg&oe=656B3DA1,"[{'name': 'Gilberto Estudillo Velázquez', 'link': 'https://facebook.com/profile.php?id=100004969688400&eav=AfZtd7tZDVStXrzO7FC6VH5O9zCFHwnzuKNVBx5xUlrEXtiWt885tOAUmbRy3x-_gN8&fref=pb&paipv=0', 'type': 'haha'}]",{'haha': 1},1.0,[]
1009012263540929,https://facebook.com/1009012263540929,100070252988116,https://facebook.com/profile.php?id=100070252988116&eav=AfYfuNEUdgQ9rYgDJVheAB7stXR26lbygHTpcyDw2jphHy9kULeWTKB_xXQ7Y-LjMVQ&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Hank Headly,,"rewash,rinse,re
peat.",,,[],,,[]
333272789416224,https://facebook.com/333272789416224,100003260746059,https://facebook.com/thabo.w.msiza?eav=AfYDfJ5Y-arIVzbkV5pDkfXlrtQ0BXbFl_15WN7hfHt_cBYwq35tTnOAb-JC8mDIHV4&fref=nf&rc=p&refid=52&__tn__=%7ER&paipv=0,Thabo Msiza,,Normal Chiron feels better to drive for me.,,https://scontent.fhan5-1.fna.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AfBwaYI1dgAFGqlxBUjKeme1rlLNcOP8pu_E22fWgHRWQQ&oe=658D6639&_nc_sid=7da55a,"[{'name': 'E.J. Oliva', 'link': 'https://facebook.com/nfsejoliva?eav=AfZuisLGGqhSiupHiGqbIffEHgbJPC2V-ahLXmMVU3g6ofpnSux90ASsRAOTrw2hwgQ&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Garrett Nawrocki', 'link': 'https://facebook.com/garrett.nawrocki.3?eav=AfY3B6OxD9OYKC2XR5125IfHhi2FYIG93Y8jCef07de6piszd01dot5uX1vo7Ik1yfg&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Sam Raimi', 'link': 'https://facebook.com/profile.php?id=100022982707769&eav=AfZ21sPcmCocvQJQ4OMC8_8YOFeNd20zfpI21l0C1sKUW-Vj19Cvv14nZBaayIuM0B4&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Aniket Bhoomik', 'link': 'https://facebook.com/profile.php?id=100020789586669&eav=AfbYJthfnY-stIEs9Iu0iYU0bVk0EiV9WhxqJsboIFGdvdSoH4E052tMqAihP40PdUQ&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Shahid Iqbal', 'link': 'https://facebook.com/shahid.iqbal.100483?eav=AfZy0tGC6O_6WghMrOQ3zfrkPfk495TjGJmDqte-aCNilEg-7lf6BlC5BO4vjfPkxZ4&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Kamil Kopyciak', 'link': 'https://facebook.com/kamil.kopyciak?eav=AfaIJx7xzVg7hnBicB5kSPespHfp5BlgOE6vYP1N978a7_Ti2FApP6FwOwWpJfLDrA8&fref=pb&paipv=0', 'type': 'like'}]",{'like': 6},6.0,[]
1420536442214588,https://facebook.com/1420536442214588,1436510398,https://facebook.com/derek.wentzel?eav=AfbZMJOciSmcQ5RZ4nS3hRWYxaqFUBpgdRXmdw3kndfrbLvEP049kb-MrsENbLybOPg&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Derek Wentzel,,Ya'll at GL need to get your MP server upgraded or some ish. I'm tired of getting fooked in races when I cross the line in a position and suddenly I'm not in that position. Went from 1st to 3rd and 4th 3 times today alone.,,https://scontent.fhan5-1.fna.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AfBwaYI1dgAFGqlxBUjKeme1rlLNcOP8pu_E22fWgHRWQQ&oe=658D6639&_nc_sid=7da55a,"[{'name': 'Michael Stokes', 'link': 'https://facebook.com/michael.stokes.1441?eav=Afb7_dwGLUmq5fa6IMxnhLFuwxZmHolXnG9k3N4i4U-yxbifL1nmMWu4F6DgJrlWy3s&fref=pb&paipv=0', 'type': 'like'}]",{'like': 1},1.0,[]
875321367241024,https://facebook.com/875321367241024,100058759576334,https://facebook.com/profile.php?id=100058759576334&eav=AfbwxESHjpWYKW5RS2AG2h-Xo2ph5Pg5uXAt8Rx4WvtZmlaKsQc69SVREgS7zbDoZFw&fref=nf&rc=p&refid=52&__tn__=%7ER&paipv=0,Pro  Daemon,Fan cứng,I love this car but I have only 19k token pls I want rerun this seasonal event after few months,,https://scontent.fhan5-1.fna.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AfBwaYI1dgAFGqlxBUjKeme1rlLNcOP8pu_E22fWgHRWQQ&oe=658D6639&_nc_sid=7da55a,"[{'name': 'Yuri Novachkov', 'link': 'https://facebook.com/YURIGP1974?eav=AfZ3HxuHpj4Y-hvHyT9Mu2rm3SPRMzKrYpTGyzhTm4pbJWx5giAmbRMYo3_rRJDaOj0&fref=pb&paipv=0', 'type': 'like'}]",{'like': 1},1.0,[]
1690829548083970,https://facebook.com/1690829548083970,100041733423145,https://facebook.com/taleb.nazari.33?eav=AfbT_zz2ka5kUZWu8NwdlciZCbRodcgZZRFpAAZ29NWerMqTGNgqlRxgGTpbHw59X78&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Taleb Nazari,,This car should have been the king of this game,,,[],,,[]
868764754751409,https://facebook.com/868764754751409,100081021646286,https://facebook.com/profile.php?id=100081021646286&eav=AfZldDdjvJuOT9L7nWvjYoceFLFh8Odf6q5ayVBcw1U0Py_kerxOMQhWAWKLKP5_dlU&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Mẫn Òwó Nguyễn Minh,,I need huracan Evo Spyder event pack,,,[],,,[]
636104308468172,https://facebook.com/636104308468172,100035330627288,https://facebook.com/ciro.cascone.7355?eav=AfYZk8eOCgti51-ZmzYa4OunWItHyIXWHGsgDh83fuBZRiK0H2Qf1abOm4a5IBWMzwc&fref=nf&rc=p&refid=52&__tn__=%7ER&paipv=0,Ciro Cascone,Fan cứng,P2W,,https://scontent.fhan5-1.fna.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AfBwaYI1dgAFGqlxBUjKeme1rlLNcOP8pu_E22fWgHRWQQ&oe=658D6639&_nc_sid=7da55a,"[{'name': 'Fredro Fred', 'link': 'https://facebook.com/fredro.fred.7?eav=AfZoGVXZJOZmGtNpgK9NrYOmISMeJrckOUVVHQa37gVW8kjvsEX7joKYLcooH1NAXKI&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Asphalt Pro', 'link': 'https://facebook.com/asphalt.pro.52?eav=AfY-qxM9pyNLbW1tcbgxVI0a5IJD-vLyOc4VepInUWmPlVOUo7xshcVmZHupj2Z-H5o&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Garrett Nawrocki', 'link': 'https://facebook.com/garrett.nawrocki.3?eav=AfbfzWDpHFqXXeWdl4QsuhGROkf4cJ1eNdqPGCCrEYBEhL9F4rDGfSt5yMVoCVfgK0U&fref=pb&paipv=0', 'type': 'like'}]",{'like': 3},3.0,[]
887768556171052,https://facebook.com/887768556171052,100009046665842,https://facebook.com/profile.php?id=100009046665842&eav=AfbiqfASlpyvojyWJH3yAMbxok9Ecc5ILrzOUBKc9L3rMw4csJqr7gZrhdoLgfg4-xY&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Aman Mishra,,"To get behind the wheel of this car, player's should have to pay tons of money 💵.....stop fooling the players GL",,https://scontent.fhan5-1.fna.fbcdn.net/m1/v/t6/An-SJYN61eefFdoaV8pa0G_5_APCa0prZaqkZGXpCFeUCLCg89UPOqSkSZxJkLy0hAKKpUIPEB91mo9yBBfcAqcwmpEu5jN_jmJufFtJoVJCUklu.png?ccb=10-5&oh=00_AfBhzuXYiJckOJ3RGfmeLXYcsc-JYfqsqFZALg3QYFPtug&oe=658D6B1F&_nc_sid=7da55a,"[{'name': 'El Gadumaliev', 'link': 'https://facebook.com/elnur.gadymaliev?eav=AfYogL9qt1nYUMmqatwEXJ0rUKdpJ2Vm2Q7wTuHwLqRjTflJ9xt6P-S5BfMiobnS09s&fref=pb&paipv=0', 'type': 'love'}]",{'love': 1},1.0,[]
1289596741732283,https://facebook.com/1289596741732283,542875641,https://facebook.com/gasser.gaballah?eav=AfaPqfvydXWvQy3JbO8AJfK9G2IPBgPzK5rL5vkumXxLmkE6nHSc939M7Ot29_tu-ks&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Gasser Gaballah,Fan cứng,"Special events was already very difficult and expensive
Now after the season tokens changes it is almost impossible to handle 👎
It's like going from bad to worst all the time 😕
Asphalt 9: Legends
Gameloft",,https://scontent.fhan5-1.fna.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AfBwaYI1dgAFGqlxBUjKeme1rlLNcOP8pu_E22fWgHRWQQ&oe=658D6639&_nc_sid=7da55a,"[{'name': 'E.J. Oliva', 'link': 'https://facebook.com/nfsejoliva?eav=Afbtcmb1Nfb2O_q8bjyOAfgY4UrBqZ-T0i_Wa9DEvh9kdh0yOy2gjwZ1d0fx-xsP--c&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Garrett Nawrocki', 'link': 'https://facebook.com/garrett.nawrocki.3?eav=Afad4qc70QLxRy9FaeaS3IdXPuROmBBDfBXtO_1TFqA6DVEUOciGu35fBatwu-igaXk&fref=pb&paipv=0', 'type': 'like'}, {'name': 'El Gadumaliev', 'link': 'https://facebook.com/elnur.gadymaliev?eav=AfY17ra9WKuXpJm48sGsrVHKGlZnvve6SCNigftGdI3bFFtrhDj9csNXQUMhRFXvNJQ&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Stefan Flache', 'link': 'https://facebook.com/stefan.flache.48?eav=Afa0hu3--re68SbNCCkQqneawgs53xz2KlPlCi5Y4WLBKd_K6XAupdHphhhDwYU9ZuY&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Alberto Greco', 'link': 'https://facebook.com/alberto.greco.31?eav=AfZ2c-6nb_hUuAmTOvppRBsIlt0gWC-hzs0tMSBdEysQ0vH1OsLohN7pMzAORfwY6xc&fref=pb&paipv=0', 'type': 'like'}, {'name': 'James Lujan', 'link': 'https://facebook.com/jayhonda2?eav=AfZvjhHmXRWiIYIyY_BTcnBtTEIYUdRaFkZONo4DPny3OmFpBylJwhgN7i2SuB1Ug5I&fref=pb&paipv=0', 'type': 'like'}]",{'like': 6},6.0,[]
1085958902600546,https://facebook.com/1085958902600546,100008682128452,https://facebook.com/profile.php?id=100008682128452&eav=Afa-E6eW7QM0u4aVSFdb-FJuLrpZX8FnMfogWQ8rERpLVlFQ_hKlcvum6xHj2QHDFis&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Carlos Êduardo Álves,,"Fan cứng
Carlos Êduardo Álves",,https://scontent.fhan5-9.fna.fbcdn.net/v/t39.30808-6/404941846_3304182129881159_2563229493382352056_n.jpg?stp=cp0_dst-jpg_e15_q65_s180x540&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&efg=eyJpIjoidCJ9&_nc_ohc=wPKAJCtEx0MAX86ReqL&tn=U8jnfP44oX2THR_i&_nc_ht=scontent.fhan5-9.fna&oh=00_AfAzkIKPMb5Sy-DzLDJTPzEkiFJ8A2aYAqtSqtL6EzU2xw&oe=656BEB7E,[],,,[]
887895922929473,https://facebook.com/887895922929473,100016503602890,https://facebook.com/aman8844kumar?eav=AfZZEdqgZYYVLmxa65Ls38Tg0sKqz5iXJc6MAwVD4XDJ5z6DbXgiOizFwkOiOBDiLWE&fref=nf&rc=p&refid=52&__tn__=%7ER&paipv=0,Sonu Kumar,,Decrease This SE Condition Lol 🥲🥲,,,[],,,[]
1254028455275173,https://facebook.com/1254028455275173,100033055267748,https://facebook.com/welman.enrique?eav=AfYygdalxtA5NiKduT4usrSpK98usIaq2i9sdhKVNKmRKWQ33fmeFJfFcf7yR9SDljE&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Enrique Lzs,,RIP black friday,,,[],,,[]
